variant,accuracy,balanced_accuracy,macro_f1,nll,brier,ece,trade_ann_return,trade_sharpe,trade_max_drawdown,trade_calmar,trade_mean_daily_return,trade_tail_loss_5pct,trade_fp_buy_loss,regimes_used,adapt_rate,mean_shock
no_adaptation,0.3338709677419355,0.20354973280066052,0.12921267853427362,1.4864740370700744,0.7534221021662358,0.022800831448647287,1.3049773763211587,1.7221737363196024,0.3593609491612575,3.631383374747098,0.003945178392663245,-0.0318703925620956,0.08265247188784805,,,
fintta_prequential,0.3334677419354839,0.2,0.10003023888720894,1.6303192951345011,0.8205416272140228,0.22622611127313105,0.014731864990821908,0.27501058000453277,0.28337667854133497,0.05198686450346353,0.0005317310509146445,-0.047310286944981794,0.07117908764783715,2.0,0.7903225806451613,0.2765663271564803
fintta_same_batch,0.3334677419354839,0.2,0.10003023888720894,1.6308770295098147,0.8207916450458995,0.2266493546986772,-0.01010181923098441,0.22423713715936647,0.28337667854133497,-0.03564802609356314,0.0004337300392182083,-0.047310286944981794,0.0711265649134849,2.0,0.7903225806451613,0.2765663271564803
fintta_no_risk,0.33588709677419354,0.21648730040394626,0.1711465786132576,1.5484719549495833,0.7757813197810945,0.053822626810400745,-0.8988965694919371,-6.060896555326998,0.45439277801093925,-1.9782369196640675,-0.008781721007776166,-0.05607943184486306,0.08847984879805465,2.0,0.7903225806451613,0.2765663271564803
fintta_no_graph,0.3334677419354839,0.2,0.10003023888720894,1.6309113197546112,0.8207968687128995,0.22666142508387566,0.0028428512622149515,0.2517184646604878,0.28337667854133497,0.010032057954939453,0.0004888219180334293,-0.047310286944981794,0.0711265649134849,2.0,0.7903225806451613,0.2765663271564803
fintta_no_prior,0.29193548387096774,0.1897509763427915,0.1406563785389527,1.5402871059857235,0.7751702946641452,0.00974419847611458,-0.9200531649689527,-6.448957939126441,0.48056337808554195,-1.914530334442725,-0.009681429812805934,-0.05894296514827229,0.08982614355462899,2.0,0.7903225806451613,0.2765663271564803
fintta_no_teacher,0.3334677419354839,0.2,0.10003023888720894,1.6309023414413828,0.8207799762031771,0.22664950240042903,-0.003441266353093053,0.2386305415002595,0.28337667854133486,-0.012143788157849228,0.00046283766386159,-0.047310286944981794,0.07117908764783715,2.0,0.7903225806451613,0.2765663271564803
tent_lite,0.33588709677419354,0.20376961153344425,0.12220689912235524,1.5332895499945678,0.7718852750875869,0.0319920898445191,-0.8635037515359942,-5.759456824117782,0.41205089158683683,-2.095624033741282,-0.0076458126512269076,-0.04540394588113604,0.08584739319144438,2.0,0.7903225806451613,0.2765663271564803
