variant,accuracy,balanced_accuracy,macro_f1,nll,brier,ece,trade_ann_return,trade_sharpe,trade_max_drawdown,trade_calmar,trade_mean_daily_return,trade_tail_loss_5pct,trade_fp_buy_loss,regimes_used,adapt_rate,mean_shock
no_adaptation,0.3338709677419355,0.20354973280066052,0.12921267853427362,1.4864740370700744,0.7534221021662358,0.022800831448647287,1.3049773763211587,1.7221737363196024,0.3593609491612575,3.631383374747098,0.003945178392663245,-0.0318703925620956,0.08265247188784805,,,
fintta_prequential,0.3334677419354839,0.2,0.10003023888720894,1.6303192951345011,0.8205416272140228,0.22622611127313105,0.014731864990821908,0.27501058000453277,0.28337667854133497,0.05198686450346353,0.0005317310509146445,-0.047310286944981794,0.07117908764783715,2.0,0.7903225806451613,0.2765663271564803
