variant,accuracy,balanced_accuracy,macro_f1,nll,brier,ece,trade_ann_return,trade_sharpe,trade_max_drawdown,trade_calmar,trade_mean_daily_return,trade_tail_loss_5pct,trade_fp_buy_loss,regimes_used,adapt_rate,mean_shock
no_adaptation,0.3338709677419355,0.21058582084520988,0.1655949053698625,1.4819662491962162,0.7517313377393301,0.015187038769645072,0.9717837357406014,1.4339733286152798,0.377647654187914,2.573255056562532,0.0033532407463221364,-0.035636246211401094,0.08660584964255617,,,
fintta_prequential,0.3327956989247312,0.2,0.09987898346107302,1.610479710075711,0.8082259897832454,0.20527409584291523,-0.2672285332251062,-0.707620020089908,0.3032883106825237,-0.881103965473812,-0.000988514620447566,-0.031954921924154736,0.0898743763457557,2.0,0.7903225806451613,0.2765663271564803
