variant,accuracy,balanced_accuracy,macro_f1,nll,brier,ece,trade_ann_return,trade_sharpe,trade_max_drawdown,trade_calmar,trade_mean_daily_return,trade_tail_loss_5pct,trade_fp_buy_loss,regimes_used,adapt_rate,mean_shock
no_adaptation,0.25248189365836426,0.22699247681084325,0.2212805520780353,1.5730426097368404,0.7887450635774123,0.06430902378131848,-0.283148679397491,-1.3978421755101376,0.921011285048912,-0.3074323670009607,-0.0012242160905521504,-0.02072759596614336,0.03157295321939838,,,
calibration_bias_prequential,0.175114820703056,0.21559853718339128,0.10796012949554681,1.645422564411998,0.8172094558321723,0.12953046866957638,-0.443166871136384,-2.483189180352666,0.9710452337430682,-0.4563812845542337,-0.002217971861462474,-0.02251776828716371,0.036799970017975664,2.0,0.9888712241653418,0.25497932709416354
